dstport,protocol,tag
1917,ipip,sv_p4
448,ipv4,sv_p5
2367,routing,sv_p4
3025,tp,sv_p6
2852,ah,sv_p2
2818,ipip,sv_p3
809,udp,sv_p0
4380,ggp,sv_p5
4550,egp,sv_p4
1470,idp,sv_p14
784,gre,sv_p9
2819,none,sv_p0
3699,igmp,sv_p12
528,idp,sv_p9
4181,ipv4,sv_p2
3679,igmp,sv_p3
3238,dstopts,sv_p10
3067,raw,sv_p0
2117,esp,sv_p8
3422,hello,sv_p3
4786,pim,sv_p15
1163,rsvp,sv_p9
3818,ipv4,sv_p4
1241,ipcomp,sv_p3
1998,egp,sv_p7
849,ipv4,sv_p5
2554,xtp,sv_p11
4380,rsvp,sv_p13
4651,none,sv_p2
3327,icmpv6,sv_p2
4868,fragment,sv_p13
562,icmpv6,sv_p12
950,routing,sv_p13
2022,xtp,sv_p3
2168,gre,sv_p14
4851,raw,sv_p2
3610,ip,sv_p12
4519,ipip,sv_p6
4722,ipv4,sv_p10
3338,pim,sv_p6
473,ah,sv_p11
1081,sctp,sv_p3
3731,eon,sv_p9
2467,ggp,sv_p4
2181,hello,sv_p15
2522,hello,sv_p2
2413,ipcomp,sv_p6
1990,ip,sv_p15
1402,igmp,sv_p9
3178,tcp,sv_p11
3771,tcp,sv_p14
216,esp,sv_p11
2543,ipip,sv_p9
2313,ah,sv_p3
122,egp,sv_p11
2245,udp,sv_p5
237,udp,sv_p9
1471,hopopts,sv_p12
3858,pup,sv_p11
908,ip,sv_p2
2309,routing,sv_p11
2085,rsvp,sv_p4
782,ipv4,sv_p12
662,ah,sv_p13
4747,nd,sv_p3
1389,ggp,sv_p2
278,icmpv6,sv_p3
2721,gre,sv_p10
1389,icmp,sv_p1
4187,tcp,sv_p1
2049,pup,sv_p5
3112,icmpv6,sv_p11
2441,ipip,sv_p0
4425,ipv6,sv_p14
4674,fragment,sv_p3
1152,icmp,sv_p5
3301,xtp,sv_p2
3002,xtp,sv_p6
1587,ipv4,sv_p6
1003,ah,sv_p4
2023,max,sv_p4
1204,hello,sv_p1
4511,nd,sv_p10
2206,ggp,sv_p13
1685,icmpv6,sv_p4
2015,esp,sv_p5
2489,dstopts,sv_p12
3292,rsvp,sv_p5
2551,xtp,sv_p5
1111,icmp,sv_p8
3204,udp,sv_p14
2688,raw,sv_p10
1998,ggp,sv_p8
758,ah,sv_p2
4177,hopopts,sv_p1
96,udp,sv_p14
1387,ip,sv_p5
532,egp,sv_p14
3265,pup,sv_p13
705,ipv6,sv_p4
4592,tcp,sv_p12
3123,udp,sv_p10
3835,ah,sv_p13
4246,esp,sv_p2
1079,ip,sv_p8
50,dstopts,sv_p8
2000,rsvp,sv_p8
2781,fragment,sv_p7
2451,tp,sv_p7
550,ipv4,sv_p2
389,none,sv_p0
3666,sctp,sv_p6
1884,rsvp,sv_p7
3043,rsvp,sv_p9
3238,tcp,sv_p7
430,ipv4,sv_p2
1330,ipip,sv_p8
4295,pup,sv_p2
3762,ipv6,sv_p6
3584,ah,sv_p2
3127,sctp,sv_p6
1672,xtp,sv_p5
712,ipv6,sv_p2
2557,ipip,sv_p5
1679,icmpv6,sv_p0
3856,pup,sv_p12
2445,gre,sv_p5
317,hopopts,sv_p2
1522,hello,sv_p6
4452,ip,sv_p13
4374,xtp,sv_p4
3263,fragment,sv_p9
4659,icmpv6,sv_p8
3378,ipip,sv_p0
3856,pim,sv_p0
680,rsvp,sv_p7
3361,esp,sv_p3
1596,hello,sv_p8
3828,ipv4,sv_p0
2702,raw,sv_p0
3354,rsvp,sv_p1
966,ggp,sv_p7
3326,tcp,sv_p9
1605,pim,sv_p8
3770,tcp,sv_p10
2692,idp,sv_p6
2472,egp,sv_p2
2085,hello,sv_p15
2842,udp,sv_p5
735,icmp,sv_p10
3743,xtp,sv_p5
2845,ggp,sv_p3
1399,igmp,sv_p5
2742,rsvp,sv_p5
4051,none,sv_p3
697,tp,sv_p7
2829,dstopts,sv_p15
1185,sctp,sv_p0
3808,icmp,sv_p9
1259,sctp,sv_p6
2009,ipv4,sv_p4
1548,icmpv6,sv_p10
3569,ipv4,sv_p6
3581,tcp,sv_p9
4809,icmp,sv_p14
3924,pim,sv_p6
2058,ipv4,sv_p3
4992,ipip,sv_p5
3909,ipcomp,sv_p10
3633,ipip,sv_p14
2676,pup,sv_p6
2876,nd,sv_p12
2027,ipv6,sv_p8
3537,igmp,sv_p5
2384,fragment,sv_p15
702,sctp,sv_p5
532,hopopts,sv_p11
3798,gre,sv_p7
791,hello,sv_p14
3259,ipv4,sv_p3
51,ggp,sv_p12
2852,fragment,sv_p10
496,egp,sv_p7
2309,ipv6,sv_p8
4597,gre,sv_p11
1958,gre,sv_p0
4991,ipcomp,sv_p14
4039,eon,sv_p5
69,icmpv6,sv_p5
2169,dstopts,sv_p6
4879,icmp,sv_p1
37,ip,sv_p9
1208,routing,sv_p5
4278,rsvp,sv_p6
2895,icmp,sv_p8
842,ipip,sv_p14
4507,dstopts,sv_p8
745,egp,sv_p0
3591,ip,sv_p13
241,rsvp,sv_p7
3009,igmp,sv_p6
3304,ipv4,sv_p2
3193,nd,sv_p4
544,tp,sv_p12
3946,dstopts,sv_p9
1916,nd,sv_p12
3135,hello,sv_p2
1663,fragment,sv_p2
385,nd,sv_p12
1026,ipip,sv_p11
65,ipip,sv_p1
2763,fragment,sv_p5
2871,nd,sv_p12
1708,icmpv6,sv_p2
1254,ip,sv_p4
4912,eon,sv_p0
20,tp,sv_p9
3412,ipip,sv_p12
4343,routing,sv_p10
3384,esp,sv_p9
857,fragment,sv_p10
1253,idp,sv_p5
468,pim,sv_p0
4721,ipip,sv_p3
3274,esp,sv_p10
1320,ipip,sv_p15
1069,ipcomp,sv_p7
4470,hopopts,sv_p9
1415,rsvp,sv_p1
4162,udp,sv_p15
3781,gre,sv_p1
1399,ipip,sv_p13
1955,ipip,sv_p11
3456,igmp,sv_p4
4034,icmpv6,sv_p15
453,fragment,sv_p6
4924,sctp,sv_p6
963,ipip,sv_p13
4594,igmp,sv_p9
4070,esp,sv_p13
675,egp,sv_p7
4366,icmpv6,sv_p12
2543,hello,sv_p1
4805,icmpv6,sv_p1
2271,idp,sv_p1
4631,ipip,sv_p6
2894,esp,sv_p7
3193,eon,sv_p7
2960,routing,sv_p9
3408,icmpv6,sv_p11
2961,hopopts,sv_p13
3053,igmp,sv_p3
2054,hello,sv_p0
1343,esp,sv_p12
434,ipip,sv_p10
989,esp,sv_p12
405,icmp,sv_p4
1013,egp,sv_p1
3662,fragment,sv_p9
3544,ipcomp,sv_p5
2455,fragment,sv_p4
1988,tcp,sv_p11
3334,ip,sv_p14
3961,pim,sv_p3
269,ipv6,sv_p14
4840,udp,sv_p4
194,egp,sv_p12
3842,pup,sv_p10
4006,max,sv_p5
506,egp,sv_p15
780,tp,sv_p14
3801,none,sv_p11
1495,ipv4,sv_p6
4771,rsvp,sv_p10
2290,idp,sv_p11
1995,max,sv_p12
2563,pim,sv_p5
3170,ipcomp,sv_p4
1372,xtp,sv_p5
639,ipv4,sv_p10
3960,hello,sv_p0
336,egp,sv_p3
3909,max,sv_p0
237,ip,sv_p15
793,idp,sv_p1
4866,icmp,sv_p9
4494,ipcomp,sv_p5
2491,ah,sv_p7
346,egp,sv_p9
2563,max,sv_p11
1321,eon,sv_p11
1784,xtp,sv_p12
4365,icmpv6,sv_p11
1618,eon,sv_p14
2024,xtp,sv_p4
3507,hello,sv_p12
2560,none,sv_p0
2663,ggp,sv_p14
4944,ipv4,sv_p4
3417,rsvp,sv_p5
1451,sctp,sv_p13
851,udp,sv_p12
4188,hello,sv_p14
2951,gre,sv_p13
4036,tp,sv_p12
4337,rsvp,sv_p4
3673,hopopts,sv_p14
1765,fragment,sv_p10
3654,sctp,sv_p3
865,egp,sv_p7
2778,ipip,sv_p7
3199,xtp,sv_p1
975,pup,sv_p1
4920,ah,sv_p14
1906,nd,sv_p10
1348,nd,sv_p11
4793,hopopts,sv_p3
4015,sctp,sv_p11
1923,tcp,sv_p0
496,gre,sv_p14
2650,ipv6,sv_p14
532,pup,sv_p8
2290,raw,sv_p0
2737,icmpv6,sv_p5
1652,eon,sv_p10
2355,xtp,sv_p8
3959,ipv4,sv_p3
4514,gre,sv_p14
2325,udp,sv_p7
4980,pim,sv_p11
3318,ip,sv_p4
2052,sctp,sv_p3
3320,egp,sv_p13
2988,udp,sv_p13
2337,hopopts,sv_p10
3982,hopopts,sv_p14
2371,icmpv6,sv_p4
510,egp,sv_p6
3601,ipv4,sv_p13
1745,ipv6,sv_p1
4039,hopopts,sv_p6
3965,ip,sv_p10
4806,gre,sv_p9
803,ipv6,sv_p8
4089,hopopts,sv_p15
624,none,sv_p10
4827,xtp,sv_p0
3487,gre,sv_p5
434,icmp,sv_p11
3105,rsvp,sv_p8
4267,dstopts,sv_p15
4791,max,sv_p12
2278,idp,sv_p12
1512,ipcomp,sv_p9
4264,ipcomp,sv_p7
3745,dstopts,sv_p13
820,routing,sv_p9
1559,ip,sv_p13
3566,esp,sv_p1
1639,xtp,sv_p14
303,icmpv6,sv_p9
161,dstopts,sv_p3
3417,esp,sv_p9
4261,rsvp,sv_p10
2299,udp,sv_p2
2341,fragment,sv_p13
1988,ipip,sv_p11
2708,pup,sv_p11
3000,max,sv_p15
3676,ipcomp,sv_p3
2449,idp,sv_p13
4915,eon,sv_p7
2494,idp,sv_p5
1021,routing,sv_p4
4749,gre,sv_p5
3008,eon,sv_p7
2103,ipip,sv_p11
2450,dstopts,sv_p10
1480,icmpv6,sv_p7
4317,dstopts,sv_p9
4790,udp,sv_p10
3319,raw,sv_p12
2212,ggp,sv_p2
3955,ggp,sv_p0
3133,tp,sv_p6
2998,raw,sv_p10
3807,nd,sv_p7
912,pim,sv_p15
2962,ah,sv_p11
665,idp,sv_p3
3833,hello,sv_p14
1578,raw,sv_p14
4747,sctp,sv_p4
2203,nd,sv_p9
2695,max,sv_p2
3739,none,sv_p6
3188,hello,sv_p0
1164,icmpv6,sv_p12
340,ipv4,sv_p1
4382,hopopts,sv_p15
1342,igmp,sv_p3
2905,ip,sv_p2
477,idp,sv_p15
2024,idp,sv_p4
2796,ipip,sv_p2
3433,nd,sv_p7
480,none,sv_p7
815,esp,sv_p15
2670,igmp,sv_p15
2675,igmp,sv_p14
4260,eon,sv_p7
3632,sctp,sv_p8
146,icmpv6,sv_p4
1758,pup,sv_p10
4708,pim,sv_p12
3059,routing,sv_p12
1849,rsvp,sv_p2
3791,ipv6,sv_p1
3457,ipip,sv_p6
33,pup,sv_p2
2380,icmpv6,sv_p0
1204,none,sv_p11
547,igmp,sv_p12
2763,dstopts,sv_p10
736,none,sv_p3
3671,udp,sv_p2
1527,dstopts,sv_p15
861,sctp,sv_p7
3601,pim,sv_p14
694,tp,sv_p11
2576,xtp,sv_p10
4334,fragment,sv_p1
1100,dstopts,sv_p1
205,tp,sv_p9
3170,ip,sv_p6
416,hello,sv_p15
689,nd,sv_p1
767,ipcomp,sv_p14
1113,ggp,sv_p12
4830,icmpv6,sv_p13
1993,igmp,sv_p14
3801,idp,sv_p11
3649,hopopts,sv_p13
737,xtp,sv_p5
4416,ipv4,sv_p3
3280,nd,sv_p11
2254,rsvp,sv_p9
2258,icmp,sv_p14
4800,esp,sv_p4
1452,tp,sv_p2
3753,max,sv_p10
315,hopopts,sv_p13
2380,ipv4,sv_p14
3745,ip,sv_p1
3500,rsvp,sv_p7
3868,ah,sv_p15
4069,ipv4,sv_p10
3701,esp,sv_p14
3179,fragment,sv_p15
3257,ggp,sv_p11
246,gre,sv_p11
1182,tcp,sv_p1
672,icmpv6,sv_p15
4899,gre,sv_p11
2021,rsvp,sv_p7
3384,egp,sv_p12
1128,ipv4,sv_p5
2394,icmpv6,sv_p15
957,icmp,sv_p15
1905,ipcomp,sv_p0
2489,esp,sv_p5
4459,ah,sv_p0
4062,ggp,sv_p5
1355,dstopts,sv_p14
2239,eon,sv_p9
536,tcp,sv_p2
729,ipcomp,sv_p3
310,raw,sv_p0
2455,eon,sv_p15
1807,hello,sv_p12
4289,ggp,sv_p2
4325,pup,sv_p2
3738,ipcomp,sv_p10
3104,xtp,sv_p7
1791,routing,sv_p8
1438,idp,sv_p3
4137,igmp,sv_p1
861,icmp,sv_p8
4416,dstopts,sv_p12
3210,routing,sv_p7
732,gre,sv_p6
320,tp,sv_p3
4900,pim,sv_p14
1092,none,sv_p13
745,ipcomp,sv_p14
3173,nd,sv_p10
3409,dstopts,sv_p10
1481,ggp,sv_p2
2928,tp,sv_p11
3349,ip,sv_p1
3521,fragment,sv_p6
1151,udp,sv_p5
3177,ipv6,sv_p11
4375,routing,sv_p3
2216,igmp,sv_p3
3427,ipv6,sv_p10
4063,pup,sv_p3
4919,eon,sv_p0
808,gre,sv_p0
1352,pim,sv_p0
3953,ah,sv_p2
4801,ah,sv_p0
3373,ipv6,sv_p11
3749,dstopts,sv_p2
3432,idp,sv_p6
3738,eon,sv_p11
3700,gre,sv_p8
3162,udp,sv_p10
918,fragment,sv_p10
2774,hopopts,sv_p5
2470,ipv6,sv_p6
1341,ipv6,sv_p6
1283,esp,sv_p6
214,nd,sv_p10
3298,none,sv_p0
4483,ip,sv_p13
3861,egp,sv_p5
805,eon,sv_p12
639,idp,sv_p0
3506,gre,sv_p13
1876,sctp,sv_p1
760,tp,sv_p11
1358,idp,sv_p2
3844,icmp,sv_p8
3166,sctp,sv_p2
4870,none,sv_p14
693,ipcomp,sv_p4
96,igmp,sv_p8
3076,esp,sv_p3
3777,egp,sv_p8
3131,hello,sv_p8
42,raw,sv_p5
1308,icmpv6,sv_p6
4350,pup,sv_p11
2555,max,sv_p15
1608,ipcomp,sv_p13
2511,pim,sv_p11
665,idp,sv_p6
4178,egp,sv_p5
879,esp,sv_p15
3369,tcp,sv_p6
4912,dstopts,sv_p0
449,sctp,sv_p5
1035,ggp,sv_p10
4946,nd,sv_p3
1052,idp,sv_p5
4894,xtp,sv_p1
2480,sctp,sv_p7
177,icmpv6,sv_p1
1445,rsvp,sv_p0
2153,max,sv_p8
273,sctp,sv_p11
1830,ipcomp,sv_p2
4659,max,sv_p4
3777,hopopts,sv_p12
2667,igmp,sv_p1
407,icmpv6,sv_p15
3083,nd,sv_p11
1679,icmpv6,sv_p13
3528,hopopts,sv_p3
1538,ah,sv_p1
2329,xtp,sv_p0
533,hello,sv_p10
1507,ipv4,sv_p4
2949,routing,sv_p14
1428,xtp,sv_p0
2532,udp,sv_p7
838,raw,sv_p0
4203,dstopts,sv_p10
4779,none,sv_p14
4871,ipv4,sv_p15
788,ip,sv_p4
1326,hello,sv_p0
105,idp,sv_p6
240,hopopts,sv_p10
2232,none,sv_p2
1944,tcp,sv_p0
4681,hopopts,sv_p7
434,udp,sv_p10
2964,rsvp,sv_p14
2708,igmp,sv_p4
2916,egp,sv_p7
1895,nd,sv_p5
3470,fragment,sv_p3
4195,egp,sv_p4
3502,nd,sv_p5
143,ipv4,sv_p12
2494,tp,sv_p10
889,ipcomp,sv_p12
1296,udp,sv_p14
1488,ipv6,sv_p7
4106,rsvp,sv_p15
4550,eon,sv_p12
4488,ip,sv_p1
3562,ipv6,sv_p9
256,tp,sv_p11
4873,ipip,sv_p1
3054,ipv4,sv_p3
4568,esp,sv_p5
2234,igmp,sv_p6
1032,fragment,sv_p7
811,gre,sv_p0
4008,ah,sv_p7
902,ipip,sv_p4
3959,ggp,sv_p13
3174,fragment,sv_p12
2019,xtp,sv_p6
3780,rsvp,sv_p15
1295,pim,sv_p8
4502,ggp,sv_p5
2586,ip,sv_p3
1757,icmpv6,sv_p6
2593,ah,sv_p1
27,none,sv_p9
704,fragment,sv_p2
1006,ipip,sv_p1
654,sctp,sv_p10
2049,icmp,sv_p14
4941,xtp,sv_p13
1535,pim,sv_p13
3580,xtp,sv_p14
4762,hopopts,sv_p2
3048,hello,sv_p1
120,gre,sv_p6
1903,icmpv6,sv_p9
2731,tp,sv_p12
514,ipip,sv_p2
2493,fragment,sv_p15
4389,pim,sv_p5
4235,tcp,sv_p11
4294,sctp,sv_p0
980,icmpv6,sv_p4
914,none,sv_p0
2681,rsvp,sv_p7
2003,ipv4,sv_p6
4275,hopopts,sv_p6
3094,esp,sv_p13
1886,igmp,sv_p14
2632,hopopts,sv_p6
4524,ah,sv_p0
1468,hopopts,sv_p14
4591,icmp,sv_p2
3267,esp,sv_p7
3854,ip,sv_p13
1814,ipip,sv_p9
4495,gre,sv_p15
3230,icmp,sv_p7
4130,gre,sv_p0
2692,xtp,sv_p7
2348,ipip,sv_p15
2599,icmp,sv_p0
442,raw,sv_p11
3070,ah,sv_p13
4035,ipcomp,sv_p0
3453,fragment,sv_p6
4374,hopopts,sv_p4
3588,hello,sv_p6
1118,rsvp,sv_p11
406,icmpv6,sv_p3
2519,ipv4,sv_p9
3502,hello,sv_p12
646,raw,sv_p14
862,ipv4,sv_p10
656,esp,sv_p2
1284,gre,sv_p3
3943,gre,sv_p0
327,hello,sv_p6
1177,gre,sv_p8
1341,icmpv6,sv_p8
3098,rsvp,sv_p7
4192,egp,sv_p11
2452,none,sv_p9
265,ipv6,sv_p2
2071,ipip,sv_p11
755,tp,sv_p12
3297,ah,sv_p10
747,igmp,sv_p11
1891,none,sv_p1
2751,pup,sv_p9
1303,pup,sv_p10
4575,pim,sv_p10
3668,icmp,sv_p1
333,igmp,sv_p10
1368,fragment,sv_p12
1883,udp,sv_p5
831,tp,sv_p13
3588,dstopts,sv_p6
3097,rsvp,sv_p13
5000,igmp,sv_p3
1127,esp,sv_p11
1354,icmpv6,sv_p10
4579,hello,sv_p11
1406,hello,sv_p11
2107,pim,sv_p9
4575,egp,sv_p0
4518,nd,sv_p6
754,igmp,sv_p5
4095,igmp,sv_p3
174,raw,sv_p14
1509,ah,sv_p1
2721,pim,sv_p11
2144,sctp,sv_p7
1691,gre,sv_p2
3405,idp,sv_p12
3065,routing,sv_p5
2750,raw,sv_p4
1301,igmp,sv_p1
2655,egp,sv_p5
1401,pup,sv_p1
2302,ipv6,sv_p2
2445,sctp,sv_p8
4524,rsvp,sv_p4
4621,udp,sv_p0
4172,udp,sv_p6
4358,routing,sv_p9
3656,udp,sv_p7
4368,ah,sv_p12
4431,none,sv_p10
3801,ipip,sv_p2
2253,sctp,sv_p14
2172,max,sv_p2
4380,ip,sv_p11
2939,ipv6,sv_p10
4909,tcp,sv_p6
3542,rsvp,sv_p9
3060,icmpv6,sv_p9
35,raw,sv_p6
3141,icmp,sv_p8
1144,ipv6,sv_p10
2989,routing,sv_p5
3172,fragment,sv_p5
526,esp,sv_p10
4347,xtp,sv_p1
1743,ip,sv_p2
2355,idp,sv_p10
4217,igmp,sv_p8
809,ggp,sv_p6
3999,pup,sv_p15
55,rsvp,sv_p0
2022,pim,sv_p4
3114,ah,sv_p5
1878,raw,sv_p6
2040,ipcomp,sv_p4
1792,fragment,sv_p13
2438,udp,sv_p5
4515,ipcomp,sv_p2
2367,ah,sv_p3
4107,max,sv_p12
2731,icmp,sv_p1
2501,icmpv6,sv_p6
2013,tcp,sv_p6
454,ipv6,sv_p11
1767,icmpv6,sv_p11
524,icmp,sv_p10
1286,raw,sv_p7
1162,hopopts,sv_p11
2293,dstopts,sv_p5
1510,routing,sv_p3
608,fragment,sv_p7
808,udp,sv_p15
4652,dstopts,sv_p14
2951,none,sv_p11
2148,gre,sv_p12
3700,ipcomp,sv_p7
3314,ggp,sv_p1
2641,ggp,sv_p6
2228,ipv4,sv_p2
493,ipip,sv_p1
784,tp,sv_p4
2905,ah,sv_p11
1529,rsvp,sv_p14
4992,ggp,sv_p10
4723,pup,sv_p6
3321,sctp,sv_p6
4640,ipcomp,sv_p4
1883,tp,sv_p2
225,none,sv_p11
324,ipcomp,sv_p13
2078,igmp,sv_p12
517,igmp,sv_p9
3557,idp,sv_p11
4400,eon,sv_p8
721,tcp,sv_p1
3500,hello,sv_p3
4197,igmp,sv_p4
4161,ipip,sv_p2
241,tcp,sv_p7
2779,gre,sv_p6
3303,hopopts,sv_p6
3931,igmp,sv_p2
2350,ggp,sv_p11
1411,egp,sv_p0
3832,egp,sv_p12
3293,ipip,sv_p10
3065,eon,sv_p9
2053,ip,sv_p14
2171,pup,sv_p4
2153,sctp,sv_p0
2406,nd,sv_p7
3211,ggp,sv_p14
4953,ipcomp,sv_p4
1099,nd,sv_p13
3178,dstopts,sv_p0
1232,igmp,sv_p6
58,pup,sv_p4
3723,tcp,sv_p10
366,hello,sv_p13
4963,ip,sv_p10
735,none,sv_p1
558,icmpv6,sv_p14
114,dstopts,sv_p12
1882,icmpv6,sv_p13
229,fragment,sv_p6
280,ipv6,sv_p2
3931,hello,sv_p0
4494,sctp,sv_p7
1311,tp,sv_p0
2093,none,sv_p13
3679,fragment,sv_p7
1155,xtp,sv_p15
2597,udp,sv_p8
3434,fragment,sv_p11
4993,icmp,sv_p15
1815,gre,sv_p3
100,egp,sv_p4
4894,xtp,sv_p8
1650,icmpv6,sv_p8
3877,egp,sv_p7
2993,igmp,sv_p12
4338,nd,sv_p8
3270,ggp,sv_p11
4434,pup,sv_p12
401,sctp,sv_p11
113,tp,sv_p9
4700,icmp,sv_p7
61,esp,sv_p2
3506,egp,sv_p5
1332,ggp,sv_p9
1095,gre,sv_p13
4936,igmp,sv_p1
3974,xtp,sv_p7
1161,ipip,sv_p10
1772,dstopts,sv_p5
90,nd,sv_p2
426,ggp,sv_p6
4617,raw,sv_p8
708,esp,sv_p14
2973,hello,sv_p2
1039,pup,sv_p3
3761,fragment,sv_p4
3195,max,sv_p6
3410,igmp,sv_p6
1116,egp,sv_p4
964,icmpv6,sv_p12
4247,raw,sv_p13
3056,ipv6,sv_p12
4720,icmp,sv_p4
1141,xtp,sv_p13
113,max,sv_p8
3032,ipcomp,sv_p8
4225,gre,sv_p8
68,tp,sv_p4
848,gre,sv_p8
508,routing,sv_p10
981,gre,sv_p15
3164,icmp,sv_p5
1212,eon,sv_p6
1967,ipcomp,sv_p8
96,ggp,sv_p8
1272,pim,sv_p12
3722,fragment,sv_p13
4794,ip,sv_p12
512,sctp,sv_p12
1998,xtp,sv_p6
590,ipip,sv_p10
2933,fragment,sv_p9
1135,pim,sv_p2
4104,hello,sv_p1
406,icmp,sv_p11
253,igmp,sv_p8
2409,raw,sv_p15
3824,eon,sv_p6
2303,ip,sv_p0
2868,tp,sv_p5
2022,nd,sv_p15
1122,pup,sv_p15
4346,nd,sv_p6
3320,sctp,sv_p1
3246,pup,sv_p3
3961,xtp,sv_p12
1087,nd,sv_p1
2626,gre,sv_p5
1797,dstopts,sv_p5
3238,dstopts,sv_p14
4267,esp,sv_p1
4091,ggp,sv_p12
2788,igmp,sv_p9
3574,ipip,sv_p9
4682,ipip,sv_p1
103,icmpv6,sv_p8
1630,hello,sv_p10
1380,none,sv_p6
2013,none,sv_p2
2589,ipcomp,sv_p9
3586,sctp,sv_p3
2313,gre,sv_p15
3093,eon,sv_p1
4293,max,sv_p10
963,igmp,sv_p0
4027,sctp,sv_p7
3271,rsvp,sv_p11
4901,esp,sv_p15
943,udp,sv_p8
3131,dstopts,sv_p12
3197,sctp,sv_p13
2464,ipip,sv_p11
2313,ipip,sv_p14
296,udp,sv_p2
2047,icmpv6,sv_p10
4517,nd,sv_p8
3236,ipcomp,sv_p0
1628,udp,sv_p10
3978,xtp,sv_p5
508,tp,sv_p15
4640,raw,sv_p1
3757,ipv6,sv_p2
3287,ipcomp,sv_p11
3504,ipcomp,sv_p0
3071,idp,sv_p4
1729,routing,sv_p2
1411,ipv4,sv_p15
634,egp,sv_p14
842,gre,sv_p8
275,ip,sv_p13
1560,idp,sv_p4
4371,routing,sv_p9
891,max,sv_p10
4373,hello,sv_p13
3401,idp,sv_p15
1029,hopopts,sv_p11
2622,gre,sv_p9
569,nd,sv_p4
1184,none,sv_p10
4107,igmp,sv_p15
3791,rsvp,sv_p15
1687,routing,sv_p8
1794,none,sv_p13
1325,ip,sv_p4
2818,gre,sv_p0
1598,gre,sv_p13
1102,none,sv_p9
1593,esp,sv_p7
3890,hello,sv_p4
1997,max,sv_p7
664,raw,sv_p5
677,raw,sv_p13
3734,pim,sv_p0
2203,gre,sv_p13
1687,nd,sv_p11
1033,ip,sv_p15
3617,ggp,sv_p6
4411,tp,sv_p10
2024,ipip,sv_p3
2016,udp,sv_p0
3597,sctp,sv_p15
2326,none,sv_p9
2701,ah,sv_p11
2610,idp,sv_p0
3163,udp,sv_p14
3092,idp,sv_p14
4041,max,sv_p10
308,ggp,sv_p14
1224,ipcomp,sv_p10
4397,rsvp,sv_p4
3748,ipcomp,sv_p0
2967,pim,sv_p3
3008,dstopts,sv_p1
1699,raw,sv_p10
3368,pim,sv_p8
1357,ipv4,sv_p7
2510,ip,sv_p14
3313,max,sv_p14
2696,xtp,sv_p15
4312,ggp,sv_p10
426,none,sv_p2
3205,egp,sv_p1
867,pup,sv_p0
3031,rsvp,sv_p12
2609,hopopts,sv_p13
4526,icmp,sv_p15
1931,fragment,sv_p14
1603,ipcomp,sv_p11
1622,ipcomp,sv_p3
1860,none,sv_p11
4113,eon,sv_p10
383,tcp,sv_p12
4531,icmp,sv_p1
68,fragment,sv_p11
4955,tcp,sv_p13
3942,xtp,sv_p9
3997,igmp,sv_p15
3160,icmpv6,sv_p6
1784,tp,sv_p4
1239,ipip,sv_p0
843,xtp,sv_p15
216,ipv6,sv_p6
2639,ah,sv_p8
2150,fragment,sv_p9
1739,tp,sv_p7
467,ipip,sv_p9
1374,ggp,sv_p13
4892,xtp,sv_p1
2778,igmp,sv_p11
1889,rsvp,sv_p14
953,ipv6,sv_p3
4324,ipcomp,sv_p2
4466,max,sv_p8
1027,gre,sv_p12
4785,tp,sv_p15
3853,fragment,sv_p12
472,pim,sv_p14
2357,icmpv6,sv_p15
4663,ip,sv_p13
3056,rsvp,sv_p3
3454,tp,sv_p4
212,ipcomp,sv_p11
3599,ipcomp,sv_p0
4560,pup,sv_p6
2459,tcp,sv_p10
2480,none,sv_p15
4876,igmp,sv_p2
344,nd,sv_p11
3565,rsvp,sv_p6
147,idp,sv_p9
3633,sctp,sv_p10
2442,ipv6,sv_p2
1403,ip,sv_p5
4039,ipv6,sv_p4
4127,gre,sv_p5
3909,udp,sv_p6
3339,max,sv_p1
3076,nd,sv_p6
2050,ipip,sv_p10
443,igmp,sv_p13
1908,raw,sv_p2
3974,egp,sv_p3
2849,eon,sv_p6
1629,pup,sv_p11
3948,gre,sv_p12
4614,ggp,sv_p3
1572,routing,sv_p2
3511,udp,sv_p10
2660,hello,sv_p1
4961,icmpv6,sv_p7
4651,ggp,sv_p13
659,icmp,sv_p3
2064,eon,sv_p14
302,pup,sv_p6
4454,gre,sv_p10
2012,ggp,sv_p8
1357,icmpv6,sv_p1
246,hello,sv_p12
4296,raw,sv_p0
1185,ip,sv_p5
3242,ipv4,sv_p13
1559,fragment,sv_p10
1699,routing,sv_p0
1574,ip,sv_p5
3372,hopopts,sv_p3
2891,icmpv6,sv_p15
1799,ipv4,sv_p2
4779,tp,sv_p12
4339,eon,sv_p11
1177,ah,sv_p6
4037,rsvp,sv_p5
135,egp,sv_p9
3405,pim,sv_p2
1677,ipcomp,sv_p5
3253,sctp,sv_p9
1021,esp,sv_p6
674,udp,sv_p13
1144,ggp,sv_p5
1112,tp,sv_p12
1513,pim,sv_p6
387,esp,sv_p2
4545,xtp,sv_p8
4567,icmp,sv_p13
735,pup,sv_p9
4556,ip,sv_p13
129,idp,sv_p12
4665,eon,sv_p9
4719,egp,sv_p2
1874,ggp,sv_p1
1337,esp,sv_p12
1644,pup,sv_p9
4964,idp,sv_p0
1162,idp,sv_p12
623,hopopts,sv_p6
2631,tcp,sv_p5
2431,tp,sv_p14
884,ah,sv_p2
3472,ah,sv_p9
